Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-November-2020,22.00,22.25,21.55,22.05,22.053225806451612903,620,14,13673.00,620,100.00,0.70,0.05
13-November-2020,21.80,21.80,20.50,21.50,21.311688311688311688,693,17,14769.00,562,81.10,1.30,-0.30
12-November-2020,21.50,22.10,20.40,21.75,21.531175059952038369,834,18,17957.00,624,74.82,1.70,0.25
11-November-2020,22.60,22.60,21.15,21.70,21.957932692307692307,1664,29,36538.00,1663,99.94,1.45,-0.90
10-November-2020,21.50,22.60,21.05,22.00,22.037821482602118003,1983,28,43701.00,1311,66.11,1.55,0.50
9-November-2020,23.40,23.50,21.00,21.25,21.884421386366911658,6939,56,151856.00,5977,86.14,2.50,-2.15
6-November-2020,22.25,22.55,22.15,22.55,22.528245787908820614,1009,13,22731.00,961,95.24,0.40,0.30
5-November-2020,21.00,21.70,20.90,21.40,21.489130434782608695,92,12,1977.00,67,72.83,0.80,0.40
3-November-2020,20.60,21.00,20.60,20.80,20.785365853658536585,410,6,8522.00,410,100.00,0.40,0.20
2-November-2020,20.20,21.00,20.00,21.00,20.231250000000000000,320,7,6474.00,302,94.38,1.00,0.80
30-October-2020,20.00,20.95,20.00,20.20,20.170376712328767123,1168,21,23559.00,1036,88.70,0.95,0.20
29-October-2020,20.50,21.00,20.00,20.60,20.409118541033434650,1645,18,33573.00,1462,88.88,1.00,0.10
28-October-2020,22.05,22.05,20.50,21.25,21.696276595744680851,3760,42,81578.00,3250,86.44,1.55,-0.80
27-October-2020,22.00,22.55,22.00,22.55,22.385714285714285714,70,2,1567.00,50,71.43,0.55,0.55
26-October-2020,21.90,22.55,20.10,21.75,21.407839866555462885,2398,42,51336.00,1654,68.97,2.45,-0.15
23-October-2020,22.60,22.70,21.00,21.80,21.735587059251181388,13755,48,298973.00,6515,47.36,1.70,-0.80
22-October-2020,23.15,23.15,23.15,23.15,23.000000000000000000,1,1,23.00,1,100.00,0.00,0.00
21-October-2020,22.95,22.95,22.20,22.90,22.729729729729729729,74,9,1682.00,64,86.49,0.75,-0.05
20-October-2020,22.90,23.10,21.80,23.10,22.089861751152073732,1302,36,28761.00,646,49.62,1.30,0.20
19-October-2020,22.20,22.80,21.75,22.80,22.126728110599078341,434,16,9603.00,324,74.65,1.05,0.60
16-October-2020,22.45,22.45,21.65,22.45,21.953010279001468428,681,19,14950.00,526,77.24,0.80,0.00
15-October-2020,22.90,22.90,21.80,22.00,22.119565217391304347,1288,24,28490.00,1188,92.24,1.10,-0.90
14-October-2020,22.45,22.85,21.60,22.50,22.006485084306095979,771,21,16967.00,617,80.03,1.25,0.05
13-October-2020,22.75,22.75,21.90,22.00,22.036849710982658959,1384,23,30499.00,1045,75.51,0.85,-0.75
12-October-2020,23.00,23.50,22.15,22.20,22.429302325581395348,2150,35,48223.00,1599,74.37,1.35,-0.80
9-October-2020,23.00,23.60,22.00,22.40,22.138196583590030803,14284,96,316222.00,12921,90.46,1.60,-0.60
8-October-2020,23.90,23.90,23.15,23.45,23.584521384928716904,2946,44,69480.00,2925,99.29,0.75,-0.45
7-October-2020,23.75,23.75,23.00,23.45,23.391109298531810766,2452,31,57355.00,1750,71.37,0.75,-0.30
6-October-2020,23.85,23.85,23.00,23.10,23.238404229752463350,4161,26,96695.00,3900,93.73,0.85,-0.75
5-October-2020,23.60,24.40,22.50,24.35,23.554015020219526285,1731,24,40772.00,1100,63.55,1.90,0.75
1-October-2020,23.90,24.00,23.00,23.10,23.180139372822299651,2870,29,66527.00,2460,85.71,1.00,-0.80
30-September-2020,23.50,23.90,23.10,23.90,23.495412844036697247,109,4,2561.00,99,90.83,0.80,0.40
29-September-2020,23.90,23.95,23.10,23.65,23.309558291093410572,2762,28,64381.00,1937,70.13,0.85,-0.25
28-September-2020,23.45,24.50,23.00,23.30,23.801902398676592224,2418,22,57553.00,1783,73.74,1.50,-0.15
25-September-2020,23.95,23.95,22.25,22.85,22.832740213523131672,281,21,6416.00,152,54.09,1.70,-1.10
24-September-2020,23.80,23.80,22.00,23.70,22.586915887850467289,535,17,12084.00,265,49.53,1.80,-0.10
23-September-2020,24.45,24.45,22.80,23.50,22.996031746031746031,252,15,5795.00,212,84.13,1.65,-0.95
22-September-2020,24.40,24.40,21.70,22.30,22.604080610839904869,7989,112,180584.00,4370,54.70,2.70,-2.10
21-September-2020,25.40,25.40,23.60,24.35,24.089065255731922398,1134,25,27317.00,742,65.43,1.80,-1.05
18-September-2020,25.65,25.65,23.00,23.85,23.532536520584329349,8283,105,194920.00,5416,65.39,2.65,-1.80
17-September-2020,24.85,25.75,24.00,24.10,24.164473684210526315,2584,32,62441.00,1952,75.54,1.75,-0.75
16-September-2020,24.50,25.00,23.90,24.35,24.721860189573459715,3376,29,83461.00,2188,64.81,1.10,-0.15
15-September-2020,24.50,25.30,24.50,25.30,25.235714285714285714,140,6,3533.00,76,54.29,0.80,0.80
14-September-2020,24.80,24.80,23.60,23.95,23.951482479784366576,1113,43,26658.00,1065,95.69,1.20,-0.85
11-September-2020,25.10,25.10,23.90,24.00,24.147920792079207920,5050,83,121947.00,3074,60.87,1.20,-1.10
10-September-2020,25.30,25.30,24.25,25.00,24.774193548387096774,310,16,7680.00,195,62.90,1.05,-0.30
9-September-2020,25.95,25.95,24.50,24.55,24.610098176718092566,713,17,17547.00,682,95.65,1.45,-1.40
8-September-2020,25.30,26.30,25.05,25.40,25.639344262295081967,1769,17,45356.00,1549,87.56,1.25,0.10
7-September-2020,25.35,25.70,24.50,25.00,24.953352769679300291,343,17,8559.00,240,69.97,1.20,-0.35
4-September-2020,25.85,25.85,24.80,25.80,24.847058823529411764,935,17,23232.00,898,96.04,1.05,-0.05
3-September-2020,25.65,25.75,24.70,25.50,25.196078431372549019,1122,24,28270.00,501,44.65,1.05,-0.15
2-September-2020,27.00,27.00,24.00,25.35,25.457593688362919132,507,32,12907.00,418,82.45,3.00,-1.65
1-September-2020,27.95,27.95,24.50,26.00,25.034701857282502443,2046,34,51221.00,1686,82.40,3.45,-1.95
31-August-2020,28.10,28.10,23.00,23.65,24.339722346618898343,11165,152,271753.00,7260,65.02,5.10,-4.45
28-August-2020,29.00,30.30,27.20,27.40,27.826535087719298245,4560,61,126889.00,3480,76.32,3.10,-1.60
27-August-2020,28.10,29.00,27.50,29.00,27.810839532412327311,4705,41,130850.00,4000,85.02,1.50,0.90
26-August-2020,28.00,29.90,27.50,28.95,28.534089014835805967,5999,42,171176.00,3825,63.76,2.40,0.95
25-August-2020,29.90,31.40,28.00,28.00,28.603302611367127496,2604,19,74483.00,1804,69.28,3.40,-1.90
24-August-2020,27.60,30.00,27.60,29.85,29.536501574577726882,3493,40,103171.00,1597,45.72,2.40,2.25
21-August-2020,28.50,29.50,28.20,29.25,28.816104661875806154,5427,24,156385.00,4397,81.02,1.30,0.75
20-August-2020,29.80,29.80,28.15,28.60,29.066774716369529983,3085,36,89671.00,2570,83.31,1.65,-1.20
19-August-2020,29.30,31.45,26.05,29.95,29.620980330939743990,3203,43,94876.00,2978,92.98,5.40,0.65
18-August-2020,25.40,28.85,25.40,27.10,27.281025641025641025,1950,26,53198.00,1302,66.77,3.45,1.70
17-August-2020,25.40,27.00,25.40,27.00,25.476190476190476190,21,3,535.00,20,95.24,1.60,1.60
14-August-2020,27.00,27.90,26.35,26.60,26.787074829931972789,2940,17,78754.00,2540,86.39,1.55,-0.40
13-August-2020,27.25,28.40,27.25,27.60,27.799504950495049504,1212,11,33693.00,1112,91.75,1.15,0.35
12-August-2020,27.15,28.40,27.10,28.40,27.533333333333333333,150,3,4130.00,100,66.67,1.30,1.25
11-August-2020,29.35,29.90,28.20,28.95,28.742500000000000000,3600,29,103473.00,3454,95.94,1.70,-0.40
10-August-2020,27.50,29.00,26.60,27.25,27.778929188255613126,3474,24,96504.00,3254,93.67,2.40,-0.25
7-August-2020,25.65,27.50,25.65,27.20,26.682312780029869852,4687,56,125060.00,4185,89.29,1.85,1.55
6-August-2020,25.50,25.80,24.75,25.50,25.272343420126671358,1421,19,35912.00,1236,86.98,1.05,0.00
5-August-2020,24.55,25.50,24.55,25.05,24.893207164582629266,2959,19,73659.00,2484,83.95,0.95,0.50
4-August-2020,24.75,25.00,23.20,24.25,24.058901918976545842,3752,13,90269.00,1750,46.64,1.80,-0.50
3-August-2020,24.05,24.70,23.80,23.95,23.971751412429378531,531,8,12729.00,400,75.33,0.90,-0.10
31-July-2020,24.80,24.90,24.80,24.85,24.860000000000000000,150,4,3729.00,100,66.67,0.10,0.05
30-July-2020,24.50,24.60,23.75,23.75,24.398400000000000000,625,6,15249.00,570,91.20,0.85,-0.75
29-July-2020,25.00,25.00,23.05,24.60,24.039317858834675509,2111,13,50747.00,1261,59.73,1.95,-0.40
28-July-2020,24.75,24.75,24.75,24.75,24.750000000000000000,100,2,2475.00,100,100.00,0.00,0.00
27-July-2020,22.60,24.55,22.60,23.75,23.564263322884012539,638,12,15034.00,455,71.32,1.95,1.15
24-July-2020,24.90,24.90,23.10,24.55,24.392075558627044459,4341,23,105886.00,3566,82.15,1.80,-0.35
23-July-2020,24.90,25.00,24.85,24.90,24.899570815450643776,1165,12,29008.00,1165,100.00,0.15,0.00
22-July-2020,23.00,24.70,22.30,24.30,24.040987913820283762,1903,16,45750.00,1601,84.13,2.40,1.30
21-July-2020,24.00,25.00,23.70,24.30,24.736040339702760084,18840,19,466027.00,18750,99.52,1.30,0.30
20-July-2020,24.00,25.00,23.05,24.35,23.997032640949554896,1011,15,24261.00,766,75.77,1.95,0.35
17-July-2020,24.45,24.45,22.75,24.00,23.889722743381279966,4797,23,114599.00,4294,89.51,1.70,-0.45
16-July-2020,21.55,23.00,21.00,23.00,22.104274870155813024,2503,18,55327.00,1598,63.84,2.00,1.45
15-July-2020,24.00,24.00,22.40,23.00,23.011189491607881294,4111,29,94599.00,2300,55.95,1.60,-1.00
14-July-2020,23.70,23.70,23.65,23.65,23.698039215686274509,510,3,12086.00,510,100.00,0.05,-0.05
13-July-2020,22.80,25.05,22.80,24.00,23.927461139896373056,1351,10,32326.00,1080,79.94,2.25,1.20
10-July-2020,24.15,25.05,23.50,24.90,24.053846153846153846,650,7,15635.00,650,100.00,1.55,0.75
9-July-2020,24.55,24.55,22.80,24.15,23.812790697674418604,1720,20,40958.00,1682,97.79,1.75,-0.40
8-July-2020,24.00,25.00,23.55,25.00,23.768844221105527638,3781,25,89870.00,3770,99.71,1.45,1.00
7-July-2020,24.50,24.50,23.80,24.00,23.890789473684210526,760,6,18157.00,760,100.00,0.70,-0.50
6-July-2020,26.50,26.50,23.10,24.00,24.010267303947601345,5649,44,135634.00,5115,90.55,3.40,-2.50
3-July-2020,26.30,26.30,24.00,24.00,24.158201655379984951,5316,39,128425.00,5035,94.71,2.30,-2.30
2-July-2020,26.50,26.75,24.50,25.05,25.602776654535651705,7419,64,189947.00,6435,86.74,2.25,-1.45
1-July-2020,26.85,26.85,24.60,24.75,25.400778210116731517,1028,18,26112.00,730,71.01,2.25,-2.10
30-June-2020,25.50,27.00,24.20,25.10,26.635570469798657718,1490,13,39687.00,1473,98.86,2.80,-0.40
29-June-2020,25.85,25.85,25.40,25.50,25.704360679970436067,1353,8,34778.00,1353,100.00,0.45,-0.35
26-June-2020,26.90,26.95,26.25,26.30,26.653421633554083885,453,6,12074.00,253,55.85,0.70,-0.60
25-June-2020,27.65,27.65,25.40,26.55,26.021051704395314013,11353,85,295417.00,5883,51.82,2.25,-1.10
24-June-2020,27.90,28.75,26.60,27.65,27.672913992297817715,3895,53,107786.00,2835,72.79,2.15,-0.25
23-June-2020,27.50,27.95,26.25,27.95,27.169680646402462485,2599,27,70614.00,1759,67.68,1.70,0.45
22-June-2020,27.00,28.40,26.50,27.85,27.269628099173553719,2904,36,79191.00,2018,69.49,1.90,0.85
19-June-2020,26.00,27.50,26.00,27.50,26.594539249146757679,1465,12,38961.00,1460,99.66,1.50,1.50
18-June-2020,25.00,27.45,25.00,27.40,26.362987830465799412,2383,23,62823.00,2380,99.87,2.45,2.40
17-June-2020,24.30,25.10,24.30,25.00,25.029900332225913621,301,5,7534.00,301,100.00,0.80,0.70
16-June-2020,25.60,25.65,25.50,25.50,25.508937960042060988,951,9,24259.00,860,90.43,0.15,-0.10
15-June-2020,26.50,27.70,26.25,26.35,26.471074380165289256,121,5,3203.00,106,87.60,1.45,-0.15
12-June-2020,25.25,26.80,24.30,26.75,25.412213740458015267,1441,18,36619.00,1036,71.89,2.50,1.50
10-June-2020,27.60,27.60,27.05,27.05,27.224137931034482758,58,7,1579.00,45,77.59,0.55,-0.55
9-June-2020,27.85,27.95,25.15,25.45,26.778841309823677581,1985,29,53156.00,1166,58.74,2.80,-2.40
8-June-2020,26.20,27.40,25.65,26.85,26.503580851865812287,2653,11,70314.00,1402,52.85,1.75,0.65
5-June-2020,25.40,26.90,24.00,26.55,25.267861245118309212,4353,30,109991.00,2848,65.43,2.90,1.15
4-June-2020,25.70,25.70,24.15,24.70,24.646204140937159462,2753,19,67851.00,2460,89.36,1.55,-1.00
3-June-2020,25.20,25.20,23.30,23.80,23.962683754240482472,2653,16,63573.00,2200,82.92,1.90,-1.40
2-June-2020,25.50,27.00,24.05,24.15,24.233009708737864077,412,13,9984.00,410,99.51,2.95,-1.35
1-June-2020,22.50,26.00,22.50,24.20,25.210271903323262839,1655,20,41723.00,1603,96.86,3.50,1.70
29-May-2020,24.15,24.85,24.00,24.85,24.836333878887070376,611,4,15175.00,610,99.84,0.85,0.70
28-May-2020,23.60,25.30,23.10,24.40,24.022988505747126436,957,20,22990.00,750,78.37,2.20,0.80
27-May-2020,22.80,25.40,22.60,25.40,23.033884182752395500,7201,23,165867.00,6511,90.42,2.80,2.60
26-May-2020,22.65,24.80,22.65,24.35,23.872340425531914893,658,7,15708.00,469,71.28,2.15,1.70
22-May-2020,23.20,23.20,22.40,23.05,22.980046948356807511,1704,14,39158.00,1443,84.68,0.80,-0.15
21-May-2020,26.00,26.00,22.35,23.20,23.027426160337552742,1422,21,32745.00,1011,71.10,3.65,-2.80
20-May-2020,23.00,24.00,23.00,23.65,23.614937759336099585,1205,12,28456.00,677,56.18,1.00,0.65
19-May-2020,24.00,24.70,21.10,23.50,22.590084643288996372,827,14,18682.00,521,63.00,3.60,-0.50
18-May-2020,25.55,25.55,22.15,23.15,23.058105468750000000,2048,27,47223.00,1591,77.69,3.40,-2.40
15-May-2020,25.65,25.65,25.55,25.55,25.595348837209302325,215,2,5503.00,215,100.00,0.10,-0.10
14-May-2020,25.95,26.00,23.35,23.85,24.483252909452171444,7046,27,172509.00,6468,91.80,2.65,-2.10
13-May-2020,27.80,27.80,24.35,25.75,27.258346581875993640,1258,17,34291.00,1221,97.06,3.45,-2.05
12-May-2020,23.95,25.90,22.50,24.65,24.409691629955947136,227,14,5541.00,225,99.12,3.40,0.70
11-May-2020,24.05,25.30,23.95,23.95,24.308143800440205429,1363,20,33132.00,729,53.48,1.35,-0.10
8-May-2020,23.45,26.55,23.40,24.65,24.196056955093099671,1826,8,44182.00,1108,60.68,3.15,1.20
7-May-2020,25.65,25.65,25.00,25.00,25.041276829939460649,3634,25,91000.00,3633,99.97,0.65,-0.65
6-May-2020,22.75,26.10,22.75,23.35,23.081250000000000000,160,4,3693.00,80,50.00,3.35,0.60
5-May-2020,25.95,25.95,23.30,24.10,25.168663152850982271,2087,22,52527.00,1584,75.90,2.65,-1.85
4-May-2020,25.00,25.00,23.30,23.30,24.474418604651162790,215,5,5262.00,137,63.72,1.70,-1.70
30-April-2020,25.05,25.05,23.90,23.95,24.111878453038674033,724,17,17457.00,400,55.25,1.15,-1.10
29-April-2020,24.75,27.55,24.10,26.00,25.917607973421926910,1505,23,39006.00,1030,68.44,3.45,1.25
28-April-2020,25.55,27.00,23.70,26.05,25.372817620198764437,3723,33,94463.00,3411,91.62,3.30,0.50
27-April-2020,25.50,25.80,22.65,23.80,24.164941569282136894,2995,34,72374.00,1978,66.04,3.15,-1.70
24-April-2020,24.55,28.40,22.55,23.25,24.231749710312862108,2589,42,62736.00,2416,93.32,5.85,-1.30
23-April-2020,26.70,30.60,25.30,26.45,27.222327118244040594,4237,46,115341.00,2955,69.74,5.30,-0.25
22-April-2020,25.50,26.00,23.75,25.50,25.456617002629272567,3423,87,87138.00,2768,80.86,2.25,0.00
21-April-2020,25.45,25.45,25.45,25.45,25.450000000000000000,100,2,2545.00,100,100.00,0.00,0.00
20-April-2020,23.10,27.35,23.10,26.20,26.354109116022099447,5792,18,152643.00,5392,93.09,4.25,3.10
17-April-2020,25.00,26.75,23.80,23.90,24.533783783783783783,444,11,10893.00,343,77.25,2.95,-1.10
16-April-2020,22.65,25.15,22.65,23.40,23.087220893141945773,10032,19,231611.00,3924,39.11,2.50,0.75
15-April-2020,26.80,26.80,21.15,24.00,22.019942236281116765,7271,30,160107.00,6529,89.80,5.65,-2.80
13-April-2020,24.00,26.00,24.00,24.50,25.402164111812443642,1109,7,28171.00,1009,90.98,2.00,0.50
9-April-2020,23.00,24.50,23.00,23.50,23.433472803347280334,1195,17,28003.00,1095,91.63,1.50,0.50
8-April-2020,23.80,23.80,20.60,22.00,21.746323529411764705,272,6,5915.00,250,91.91,3.20,-1.80
7-April-2020,21.90,21.90,21.90,21.90,21.880000000000000000,25,1,547.00,25,100.00,0.00,0.00
3-April-2020,20.25,20.25,19.00,20.00,20.080592421619542219,5199,15,104399.00,5130,98.67,1.25,-0.25
1-April-2020,20.75,20.75,19.25,20.25,20.578629032258064516,496,12,10207.00,496,100.00,1.50,-0.50
31-March-2020,18.90,18.90,18.90,18.90,18.900000000000000000,820,2,15498.00,820,100.00,0.00,0.00
30-March-2020,19.90,19.90,18.00,18.10,18.034055727554179566,323,10,5825.00,302,93.50,1.90,-1.80
27-March-2020,22.00,22.00,19.00,19.05,19.692567567567567567,1480,15,29145.00,1380,93.24,3.00,-2.95
26-March-2020,20.90,20.90,18.00,20.10,19.684591520165460186,2901,29,57105.00,2451,84.49,2.90,-0.80
25-March-2020,21.10,21.15,17.50,19.00,18.089385474860335195,179,10,3238.00,151,84.36,3.65,-2.10
24-March-2020,17.50,19.25,17.50,19.25,18.786057692307692307,416,7,7815.00,411,98.80,1.75,1.75
23-March-2020,16.05,23.00,16.05,17.50,17.869077757685352622,2765,12,49408.00,2761,99.86,6.95,1.45
20-March-2020,20.50,21.95,18.50,19.65,20.045720361509835194,1881,27,37706.00,1426,75.81,3.45,-0.85
19-March-2020,24.00,27.90,20.80,21.00,21.445430986872849313,23539,175,504804.00,16412,69.72,7.10,-3.00
18-March-2020,27.00,27.00,26.00,26.00,26.373134328358208955,804,5,21204.00,804,100.00,1.00,-1.00
17-March-2020,27.50,28.00,26.90,27.00,27.570075757575757575,528,9,14557.00,423,80.11,1.10,-0.50
16-March-2020,28.95,28.95,23.30,28.15,27.945273631840796019,201,6,5617.00,100,49.75,5.65,-0.80
13-March-2020,25.05,30.95,25.05,25.90,25.635175879396984924,995,22,25507.00,890,89.45,5.90,0.85
12-March-2020,28.00,29.95,24.30,28.90,24.791798107255520504,634,9,15718.00,601,94.79,5.65,0.90
11-March-2020,29.50,29.50,27.10,28.00,27.418351477449455676,643,13,17630.00,583,90.67,2.40,-1.50
9-March-2020,28.30,28.30,28.00,28.00,28.247272727272727272,275,4,7768.00,275,100.00,0.30,-0.30
6-March-2020,27.50,32.10,27.50,29.05,28.449191685912240184,1732,24,49274.00,941,54.33,4.60,1.55
5-March-2020,29.50,30.50,27.65,30.20,29.222883204441800515,5043,22,147371.00,4612,91.45,2.85,0.70
4-March-2020,31.00,31.00,27.20,29.70,29.120192307692307692,832,33,24228.00,576,69.23,3.80,-1.30
3-March-2020,32.00,33.60,30.20,32.85,30.535714285714285714,1064,11,32490.00,1000,93.98,3.40,0.85
2-March-2020,32.00,34.65,31.50,33.15,32.192827748383303938,1701,16,54760.00,1286,75.60,3.15,1.15
28-February-2020,33.90,33.95,31.55,33.85,33.156414762741652021,2276,19,75464.00,2050,90.07,2.40,-0.05
27-February-2020,35.95,35.95,32.00,33.95,34.274834437086092715,302,9,10351.00,230,76.16,3.95,-2.00
26-February-2020,32.75,35.05,32.75,34.55,34.019631901840490797,1630,21,55452.00,1529,93.80,2.30,1.80
25-February-2020,33.00,33.00,30.50,32.80,31.248157248157248157,2442,42,76308.00,1914,78.38,2.50,-0.20
24-February-2020,31.50,36.00,31.00,31.05,31.158160919540229885,2175,18,67769.00,2120,97.47,5.00,-0.45
20-February-2020,31.15,33.95,31.15,31.30,31.981910274963820549,1382,27,44199.00,1251,90.52,2.80,0.15
19-February-2020,33.50,34.55,31.20,32.55,32.543080939947780678,2681,39,87248.00,2421,90.30,3.35,-0.95
18-February-2020,36.25,36.25,34.15,34.20,35.341801385681293302,3897,15,137727.00,3546,90.99,2.10,-2.05
17-February-2020,36.60,36.70,34.00,34.65,35.299216710182767624,1915,37,67598.00,1560,81.46,2.70,-1.95
14-February-2020,37.20,38.00,36.60,36.85,36.997647058823529411,425,10,15724.00,305,71.76,1.40,-0.35
13-February-2020,37.25,39.20,37.20,37.70,37.596958174904942965,2630,26,98880.00,1607,61.10,2.00,0.45
12-February-2020,39.95,40.00,39.40,39.40,39.839901477832512315,406,3,16175.00,306,75.37,0.60,-0.55
11-February-2020,38.00,40.40,38.00,39.00,38.513761467889908256,1853,11,71366.00,1850,99.84,2.40,1.00
10-February-2020,38.40,38.40,37.90,38.00,37.995714285714285714,700,6,26597.00,600,85.71,0.50,-0.40
7-February-2020,38.50,39.00,38.00,38.40,38.373028391167192429,1268,10,48657.00,1068,84.23,1.00,-0.10
6-February-2020,40.35,40.35,38.50,39.65,38.657142857142857142,140,6,5412.00,136,97.14,1.85,-0.70
5-February-2020,39.50,39.50,37.70,38.55,38.493333333333333333,450,12,17322.00,400,88.89,1.80,-0.95
4-February-2020,39.40,39.40,38.10,39.40,38.244343891402714932,221,5,8452.00,221,100.00,1.30,0.00
3-February-2020,38.15,39.75,38.05,39.50,39.257692307692307692,780,10,30621.00,705,90.38,1.70,1.35
1-February-2020,38.55,38.55,38.10,38.20,38.348387096774193548,620,12,23776.00,615,99.19,0.45,-0.35
31-January-2020,39.00,40.50,39.00,40.20,39.857549857549857549,351,5,13990.00,251,71.51,1.50,1.20
30-January-2020,39.40,40.15,39.40,39.75,39.655242306983600515,5427,23,215209.00,4502,82.96,0.75,0.35
29-January-2020,39.00,41.85,39.00,40.80,40.344664565511031067,4442,34,179211.00,2694,60.65,2.85,1.80
28-January-2020,40.65,42.00,40.15,40.45,41.443015780245470485,1711,35,70909.00,1267,74.05,1.85,-0.20
27-January-2020,43.00,43.00,40.10,40.90,41.483994432846207376,2874,35,119225.00,2024,70.42,2.90,-2.10
24-January-2020,44.70,44.70,42.55,43.00,43.336295521867921240,5739,70,248707.00,3246,56.56,2.15,-1.70
23-January-2020,47.00,47.75,41.30,42.25,46.257842861165868769,53265,482,2463924.00,30182,56.66,6.45,-4.75
22-January-2020,40.35,45.80,40.35,45.05,43.549480105365312629,36065,317,1570612.00,26529,73.56,5.45,4.70
21-January-2020,39.10,39.15,39.10,39.15,39.144927536231884057,345,2,13505.00,345,100.00,0.05,0.05
20-January-2020,41.00,41.00,38.85,40.20,40.511889862327909887,1598,9,64738.00,1400,87.61,2.15,-0.80
17-January-2020,39.05,41.00,39.05,40.80,40.826138302060097100,7621,25,311136.00,7100,93.16,1.95,1.75
15-January-2020,40.75,41.00,38.85,38.85,40.616269841269841269,7560,22,307059.00,7559,99.99,2.15,-1.90
14-January-2020,41.00,41.00,38.00,40.40,40.788079470198675496,302,8,12318.00,200,66.23,3.00,-0.60
