Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-October-2020,28.90,34.85,28.90,34.85,33.600547195622435020,8041,122,270182.00,5608,69.74,5.95,5.95
19-October-2020,29.05,29.35,28.80,29.05,29.103615758229897463,3706,92,107858.00,1969,53.13,0.55,0.00
16-October-2020,31.00,33.45,28.30,29.90,30.970051902633989286,36029,473,1115820.00,12192,33.84,5.15,-1.10
15-October-2020,26.50,29.85,26.50,29.85,29.536496777973052138,34140,270,1008376.00,11499,33.68,3.35,3.35
14-October-2020,24.85,25.20,24.35,24.90,24.886036960985626283,1948,22,48478.00,295,15.14,0.85,0.05
13-October-2020,25.45,26.00,25.40,25.60,25.764364105874757908,3098,25,79818.00,1761,56.84,0.60,0.15
12-October-2020,26.00,26.60,26.00,26.50,26.482142857142857142,1904,4,50422.00,1904,100.00,0.60,0.50
8-October-2020,25.30,25.95,25.30,25.95,25.750000000000000000,12,5,309.00,4,33.33,0.65,0.65
7-October-2020,25.20,26.00,25.20,25.30,25.800036390101892285,5496,47,141797.00,2593,47.18,0.80,0.10
5-October-2020,25.45,25.45,24.15,24.15,24.425161290322580645,1550,10,37859.00,1550,100.00,1.30,-1.30
1-October-2020,25.55,25.55,25.45,25.45,25.533333333333333333,60,2,1532.00,60,100.00,0.10,-0.10
30-September-2020,25.00,25.50,24.55,24.65,25.035636456864504550,7801,57,195303.00,2748,35.23,0.95,-0.35
29-September-2020,24.50,24.50,24.50,24.50,24.500000000000000000,58,1,1421.00,58,100.00,0.00,0.00
28-September-2020,26.00,26.00,24.00,24.40,24.882930130265606496,5911,78,147083.00,1440,24.36,2.00,-1.60
25-September-2020,26.70,26.70,23.65,25.45,24.437264648290405181,6639,70,162239.00,2663,40.11,3.05,-1.25
24-September-2020,26.00,26.75,24.00,25.85,24.029569892473118279,372,15,8939.00,366,98.39,2.75,-0.15
23-September-2020,26.80,26.80,23.45,24.80,24.516627078384798099,5894,42,144501.00,5577,94.62,3.35,-2.00
22-September-2020,23.60,23.60,23.60,23.60,23.600000000000000000,50,1,1180.00,50,100.00,0.00,0.00
21-September-2020,25.00,25.75,23.60,23.60,24.356028667790893760,4744,62,115545.00,4091,86.24,2.15,-1.40
18-September-2020,26.10,26.40,24.95,25.05,25.301490657148855763,4763,52,120511.00,3209,67.37,1.45,-1.05
17-September-2020,24.65,25.95,24.50,25.45,25.381290179561072932,4511,63,114495.00,4251,94.24,1.45,0.80
16-September-2020,23.00,25.00,22.70,24.35,24.121752959886905813,11318,137,273010.00,6420,56.72,2.30,1.35
15-September-2020,22.70,22.70,22.70,22.70,22.699672667757774140,1222,15,27739.00,1222,100.00,0.00,0.00
14-September-2020,23.10,23.65,22.30,22.55,22.602685050798258345,2756,47,62293.00,2417,87.70,1.35,-0.55
11-September-2020,23.90,24.00,22.20,23.55,22.790289952798381658,2966,31,67596.00,2513,84.73,1.80,-0.35
10-September-2020,24.00,24.00,23.00,23.60,23.454545454545454545,264,13,6192.00,141,53.41,1.00,-0.40
9-September-2020,22.60,23.00,22.35,22.50,22.605095541401273885,314,12,7098.00,280,89.17,0.65,-0.10
8-September-2020,22.85,22.90,22.50,22.50,22.716666666666666666,180,18,4089.00,180,100.00,0.40,-0.35
7-September-2020,24.25,24.25,22.55,22.90,22.811125301546757485,7047,95,160750.00,5374,76.26,1.70,-1.35
4-September-2020,23.15,24.95,23.15,24.65,24.742539496781743709,1709,15,42285.00,1602,93.74,1.80,1.50
3-September-2020,25.00,25.00,25.00,25.00,25.000000000000000000,200,1,5000.00,200,100.00,0.00,0.00
31-August-2020,26.45,26.45,24.70,24.95,25.836411609498680738,1137,30,29376.00,584,51.36,1.75,-1.50
28-August-2020,25.65,25.65,25.65,25.65,25.640000000000000000,50,2,1282.00,50,100.00,0.00,0.00
27-August-2020,26.65,26.70,26.15,26.50,26.510695187165775401,748,14,19830.00,688,91.98,0.55,-0.15
26-August-2020,26.80,26.85,25.95,25.95,26.354477611940298507,268,20,7063.00,148,55.22,0.90,-0.85
25-August-2020,27.05,27.05,26.05,26.05,26.941176470588235294,1632,14,43968.00,1532,93.87,1.00,-1.00
24-August-2020,27.00,27.00,25.30,25.60,26.521631644004944375,809,23,21456.00,700,86.53,1.70,-1.40
21-August-2020,25.70,26.90,25.70,26.70,26.501193317422434367,419,15,11104.00,394,94.03,1.20,1.00
20-August-2020,26.20,26.40,25.40,26.10,25.421311475409836065,610,11,15507.00,608,99.67,1.00,-0.10
19-August-2020,26.25,26.25,25.35,25.90,25.580595874713521772,1309,21,33485.00,1291,98.62,0.90,-0.35
18-August-2020,25.25,26.35,24.95,26.10,25.814132104454685099,651,8,16805.00,601,92.32,1.40,0.85
17-August-2020,25.40,25.75,23.30,25.75,24.469469469469469469,999,13,24445.00,995,99.60,2.45,0.35
14-August-2020,25.75,26.90,24.90,25.05,25.330423102753525856,1489,27,37717.00,1475,99.06,2.00,-0.70
13-August-2020,25.90,26.00,24.75,25.30,25.418936446173800259,4626,40,117588.00,2906,62.82,1.25,-0.60
12-August-2020,25.40,25.55,24.90,25.25,25.276944065484311050,1466,66,37056.00,1399,95.43,0.65,-0.15
11-August-2020,25.80,25.90,25.00,25.40,25.540794979079497907,956,32,24417.00,723,75.63,0.90,-0.40
10-August-2020,25.30,26.75,25.30,25.75,26.401302160402485942,6758,55,178420.00,6376,94.35,1.45,0.45
7-August-2020,24.65,24.75,24.65,24.75,24.687000000000000000,1000,7,24687.00,1000,100.00,0.10,0.10
6-August-2020,23.80,25.45,23.80,24.55,24.743678887484197218,3164,88,78289.00,2307,72.91,1.65,0.75
5-August-2020,24.95,25.00,22.75,23.55,23.395727118232580723,4119,30,96367.00,3310,80.36,2.25,-1.40
4-August-2020,22.90,23.20,22.90,23.00,22.980000000000000000,100,10,2298.00,95,95.00,0.30,0.10
3-August-2020,26.45,26.45,22.10,22.30,22.410104011887072808,2019,30,45246.00,1955,96.83,4.35,-4.15
31-July-2020,23.20,23.50,23.00,23.00,23.043478260869565217,897,12,20670.00,800,89.19,0.50,-0.20
30-July-2020,24.05,24.70,23.15,24.00,23.789709172259507829,894,65,21268.00,381,42.62,1.55,-0.05
29-July-2020,23.55,23.95,23.30,23.50,23.597153804050355774,1827,43,43112.00,1510,82.65,0.65,-0.05
28-July-2020,24.30,25.90,23.50,24.00,24.925083793821904157,11039,206,275148.00,6412,58.08,2.40,-0.30
27-July-2020,22.50,22.85,21.95,22.10,22.128808330119552641,2593,45,57380.00,2498,96.34,0.90,-0.40
24-July-2020,23.00,23.15,22.50,23.10,22.950649350649350649,770,72,17672.00,658,85.45,0.65,0.10
23-July-2020,23.50,24.45,23.50,23.80,23.816666666666666666,60,6,1429.00,60,100.00,0.95,0.30
22-July-2020,25.00,25.00,23.05,23.25,23.391891891891891891,370,12,8655.00,370,100.00,1.95,-1.75
21-July-2020,24.50,24.50,24.50,24.50,24.000000000000000000,1,1,24.00,1,100.00,0.00,0.00
20-July-2020,24.95,24.95,23.50,24.10,23.772463768115942028,690,34,16403.00,689,99.86,1.45,-0.85
17-July-2020,23.60,25.00,23.30,24.55,24.160112359550561797,356,8,8601.00,256,71.91,1.70,0.95
16-July-2020,23.65,23.85,23.45,23.50,23.693498452012383900,646,35,15306.00,452,69.97,0.40,-0.15
15-July-2020,24.65,24.65,24.00,24.40,24.390448166591217745,4418,34,107757.00,4171,94.41,0.65,-0.25
14-July-2020,24.10,24.20,23.70,24.20,24.194669205140409328,2101,10,50833.00,2096,99.76,0.50,0.10
13-July-2020,24.80,24.80,24.00,24.15,24.479638009049773755,221,12,5410.00,215,97.28,0.80,-0.65
10-July-2020,24.50,24.95,24.50,24.80,24.725225225225225225,222,14,5489.00,62,27.93,0.45,0.30
9-July-2020,24.55,24.60,24.45,24.55,24.560386473429951690,828,19,20336.00,314,37.92,0.15,0.00
8-July-2020,25.00,25.00,24.50,24.85,24.850418410041841004,1912,6,47514.00,1906,99.69,0.50,-0.15
7-July-2020,24.50,24.50,24.05,24.20,24.301781737193763919,898,34,21823.00,705,78.51,0.45,-0.30
6-July-2020,25.25,25.60,24.50,25.05,25.125089863407620416,1391,20,34949.00,516,37.10,1.10,-0.20
3-July-2020,25.10,25.10,25.00,25.10,25.081861012956419316,1698,29,42589.00,1696,99.88,0.10,0.00
2-July-2020,25.25,26.00,25.25,25.70,25.791158536585365853,5248,53,135352.00,5182,98.74,0.75,0.45
1-July-2020,25.20,28.00,23.05,25.30,24.754271765663140764,2458,76,60846.00,1672,68.02,4.95,0.10
30-June-2020,25.30,25.95,24.65,25.35,25.388118107435076485,2811,38,71366.00,2535,90.18,1.30,0.05
29-June-2020,25.30,28.50,25.00,26.45,25.542416452442159383,778,12,19872.00,678,87.15,3.50,1.15
26-June-2020,25.80,26.50,25.80,26.05,26.036231884057971014,690,14,17965.00,680,98.55,0.70,0.25
25-June-2020,28.60,28.60,25.55,26.05,26.069128508124076809,6770,81,176488.00,4809,71.03,3.05,-2.55
24-June-2020,27.00,28.50,24.95,26.60,27.761090909090909090,16500,121,458058.00,15423,93.47,3.55,-0.40
23-June-2020,28.90,28.90,26.00,26.50,26.899019251725390483,2753,61,74053.00,2181,79.22,2.90,-2.40
18-June-2020,25.85,25.90,23.60,24.25,24.116129032258064516,1240,39,29904.00,1088,87.74,2.30,-1.60
17-June-2020,22.60,23.50,22.60,23.50,23.050000000000000000,200,2,4610.00,100,50.00,0.90,0.90
16-June-2020,25.00,27.45,23.80,24.00,25.106321839080459770,696,20,17474.00,260,37.36,3.65,-1.00
15-June-2020,23.00,23.00,23.00,23.00,23.000000000000000000,100,4,2300.00,100,100.00,0.00,0.00
12-June-2020,23.85,23.85,23.00,23.10,23.524539877300613496,326,16,7669.00,228,69.94,0.85,-0.75
11-June-2020,27.40,27.45,23.60,23.85,25.773114754098360655,1525,35,39304.00,770,50.49,3.85,-3.55
10-June-2020,23.35,23.35,23.35,23.35,23.350000000000000000,100,1,2335.00,100,100.00,0.00,0.00
9-June-2020,26.25,27.60,24.50,25.65,26.601949978804578211,4718,73,125508.00,4091,86.71,3.10,-0.60
8-June-2020,27.70,28.80,25.15,27.45,27.559131134352373290,17402,116,479584.00,13381,76.89,3.65,-0.25
5-June-2020,23.75,24.50,23.75,24.00,23.868374032162001191,1679,17,40075.00,1013,60.33,0.75,0.25
4-June-2020,20.50,24.00,20.35,21.50,21.345077720207253886,965,30,20598.00,689,71.40,3.65,1.00
3-June-2020,20.10,23.15,20.10,22.15,22.557157309054122407,3954,111,89191.00,3070,77.64,3.05,2.05
2-June-2020,20.70,21.90,20.70,21.05,21.069204152249134948,2601,23,54801.00,2541,97.69,1.20,0.35
1-June-2020,20.75,20.75,20.50,20.50,20.500000000000000000,400,2,8200.00,400,100.00,0.25,-0.25
29-May-2020,20.00,20.00,19.70,19.85,19.900000000000000000,300,3,5970.00,300,100.00,0.30,-0.15
28-May-2020,19.70,20.50,19.70,20.40,19.703777335984095427,1006,21,19822.00,1006,100.00,0.80,0.70
27-May-2020,20.00,20.00,19.65,19.85,19.964285714285714285,112,3,2236.00,112,100.00,0.35,-0.15
26-May-2020,20.90,20.90,19.35,19.50,19.484581497797356828,227,7,4423.00,158,69.60,1.55,-1.40
22-May-2020,20.25,20.85,19.90,20.85,20.470588235294117647,17,7,348.00,10,58.82,0.95,0.60
20-May-2020,20.35,20.35,20.35,20.35,20.000000000000000000,1,1,20.00,1,100.00,0.00,0.00
18-May-2020,20.50,20.95,20.50,20.95,20.499500499500499500,1001,7,20520.00,1001,100.00,0.45,0.45
15-May-2020,20.55,20.55,20.00,20.10,20.012414383561643835,2336,21,46749.00,2336,100.00,0.55,-0.45
13-May-2020,21.15,21.55,21.15,21.55,21.272222222222222222,540,23,11487.00,540,100.00,0.40,0.40
12-May-2020,23.75,23.75,19.60,21.90,19.937424789410348977,831,15,16568.00,751,90.37,4.15,-1.85
8-May-2020,21.10,21.70,21.10,21.70,21.198664440734557595,599,2,12698.00,599,100.00,0.60,0.60
7-May-2020,20.30,23.80,20.30,21.10,20.657534246575342465,2409,103,49764.00,2407,99.92,3.50,0.80
6-May-2020,22.50,22.50,22.50,22.50,22.000000000000000000,1,1,22.00,1,100.00,0.00,0.00
5-May-2020,20.55,20.55,20.55,20.55,20.538461538461538461,26,2,534.00,26,100.00,0.00,0.00
30-April-2020,23.30,23.30,21.05,21.05,21.803030303030303030,396,8,8634.00,192,48.48,2.25,-2.25
29-April-2020,22.00,22.80,21.35,21.40,21.537544696066746126,839,63,18070.00,822,97.97,1.45,-0.60
28-April-2020,21.60,21.65,21.60,21.65,21.625000000000000000,200,2,4325.00,200,100.00,0.05,0.05
27-April-2020,22.50,22.50,20.85,20.85,22.350877192982456140,228,11,5096.00,227,99.56,1.65,-1.65
24-April-2020,22.70,22.70,21.25,21.60,21.962174940898345153,423,37,9290.00,317,74.94,1.45,-1.10
23-April-2020,22.50,23.70,20.50,21.60,21.878312601406165494,1849,36,40453.00,966,52.24,3.20,-0.90
22-April-2020,21.15,22.00,20.55,21.75,21.197718631178707224,1052,20,22300.00,879,83.56,1.45,0.60
21-April-2020,23.00,23.00,20.55,20.95,22.116397621070518266,4708,25,104124.00,4064,86.32,2.45,-2.05
20-April-2020,22.25,22.25,22.25,22.25,22.000000000000000000,1,1,22.00,1,100.00,0.00,0.00
17-April-2020,23.95,23.95,20.15,22.25,22.239864864864864864,1184,66,26332.00,909,76.77,3.80,-1.70
16-April-2020,23.35,23.35,20.60,22.00,21.995145631067961165,206,8,4531.00,204,99.03,2.75,-1.35
15-April-2020,23.50,23.50,21.20,22.00,21.738190286094477711,6012,20,130690.00,5009,83.32,2.30,-1.50
13-April-2020,20.20,23.35,20.20,21.80,22.190794357832219747,1347,49,29891.00,741,55.01,3.15,1.60
9-April-2020,22.00,22.45,20.05,21.40,20.918752142612272883,2917,104,61020.00,2580,88.45,2.40,-0.60
8-April-2020,20.95,21.00,19.25,20.60,19.948837209302325581,3010,7,60046.00,887,29.47,1.75,-0.35
7-April-2020,19.20,20.50,18.60,20.00,19.734420406845334194,6194,22,122235.00,3178,51.31,1.90,0.80
1-April-2020,19.55,19.55,19.55,19.55,19.000000000000000000,1,1,19.00,1,100.00,0.00,0.00
31-March-2020,19.80,19.80,18.75,19.40,19.000000000000000000,3,3,57.00,2,66.67,1.05,-0.40
30-March-2020,19.75,19.75,17.95,19.70,19.557092711129465207,4843,8,94715.00,4827,99.67,1.80,-0.05
27-March-2020,20.35,20.60,18.85,18.85,19.113317259963125797,7051,27,134768.00,5421,76.88,1.75,-1.50
26-March-2020,20.75,20.75,19.80,19.80,20.243243243243243243,851,28,17227.00,751,88.25,0.95,-0.95
23-March-2020,19.00,20.90,19.00,20.80,19.413793103448275862,29,16,563.00,15,51.72,1.90,1.80
20-March-2020,19.90,21.30,19.90,19.95,19.976888888888888888,1125,54,22474.00,1025,91.11,1.40,0.05
19-March-2020,20.90,20.90,20.90,20.90,20.900000000000000000,1000,2,20900.00,1000,100.00,0.00,0.00
18-March-2020,22.55,22.55,21.00,22.00,21.558648111332007952,503,22,10844.00,408,81.11,1.55,-0.55
17-March-2020,21.30,22.70,21.30,21.55,21.646067415730337078,356,5,7706.00,356,100.00,1.40,0.25
16-March-2020,21.70,21.70,21.70,21.70,21.700000000000000000,4700,1,101990.00,4700,100.00,0.00,0.00
12-March-2020,23.85,23.85,20.35,20.70,21.327272727272727272,1430,77,30498.00,1244,86.99,3.50,-3.15
11-March-2020,24.00,24.00,22.60,22.60,23.282485875706214689,354,10,8242.00,301,85.03,1.40,-1.40
9-March-2020,26.00,26.00,24.30,24.30,25.964583333333333333,4800,2,124630.00,4800,100.00,1.70,-1.70
6-March-2020,27.00,27.00,25.05,26.95,26.712820512820512820,390,6,10418.00,365,93.59,1.95,-0.05
5-March-2020,29.95,29.95,26.50,27.00,26.684385382059800664,301,6,8032.00,300,99.67,3.45,-2.95
4-March-2020,30.85,30.85,27.25,28.00,27.935039370078740157,2540,32,70955.00,1997,78.62,3.60,-2.85
3-March-2020,28.00,28.85,28.00,28.35,28.739214548268523892,5169,7,148553.00,5169,100.00,0.85,0.35
2-March-2020,27.90,28.75,27.90,28.05,28.115384615384615384,650,5,18275.00,550,84.62,0.85,0.15
28-February-2020,28.15,31.00,28.15,31.00,30.287500000000000000,400,2,12115.00,400,100.00,2.85,2.85
27-February-2020,33.95,33.95,30.00,31.20,30.975460122699386503,326,35,10098.00,150,46.01,3.95,-2.75
26-February-2020,33.80,33.80,30.50,32.35,31.807692307692307692,26,10,827.00,24,92.31,3.30,-1.45
25-February-2020,30.50,31.00,30.00,31.00,30.908515535097813578,5214,15,161157.00,5176,99.27,1.00,0.50
24-February-2020,32.95,32.95,29.65,30.10,30.949458483754512635,554,32,17146.00,356,64.26,3.30,-2.85
20-February-2020,31.95,33.00,30.55,30.55,30.662921348314606741,178,12,5458.00,177,99.44,2.45,-1.40
19-February-2020,31.00,33.00,30.10,33.00,30.329479768786127167,692,14,20988.00,687,99.28,2.90,2.00
18-February-2020,32.70,32.70,30.00,30.00,30.166666666666666666,12,2,362.00,12,100.00,2.70,-2.70
17-February-2020,28.40,31.00,28.40,30.55,30.856869864322568316,5233,33,161474.00,5233,100.00,2.60,2.15
14-February-2020,33.65,33.65,30.60,31.10,31.692245119305856832,3688,25,116881.00,3021,81.91,3.05,-2.55
13-February-2020,32.25,32.25,29.05,32.00,30.245018535681186283,8632,449,261075.00,6631,76.82,3.20,-0.25
12-February-2020,31.55,33.20,31.55,32.05,32.272727272727272727,11,7,355.00,3,27.27,1.65,0.50
11-February-2020,33.55,34.70,33.05,34.70,34.452752670501232539,2434,31,83858.00,2321,95.36,1.65,1.15
10-February-2020,32.55,36.85,32.55,34.60,34.454362077660110943,1983,71,68323.00,1120,56.48,4.30,2.05
7-February-2020,37.80,37.80,34.00,35.00,34.994700748129675810,3208,65,112263.00,3084,96.13,3.80,-2.80
6-February-2020,32.00,35.85,32.00,34.40,33.887685084868183459,2769,61,93835.00,2150,77.65,3.85,2.40
5-February-2020,33.00,33.60,32.65,33.00,32.977941176470588235,136,19,4485.00,79,58.09,0.95,0.00
4-February-2020,34.00,34.10,32.15,32.60,33.063638836007614903,3677,393,121575.00,2142,58.25,1.95,-1.40
3-February-2020,33.15,33.15,33.00,33.00,33.000000000000000000,2,2,66.00,0,0.00,0.15,-0.15
31-January-2020,34.75,34.75,34.00,34.00,34.333333333333333333,3,3,103.00,1,33.33,0.75,-0.75
30-January-2020,36.00,36.00,33.20,34.65,35.230385638297872340,3008,138,105973.00,2192,72.87,2.80,-1.35
29-January-2020,36.00,36.10,34.70,34.90,35.279832253145253526,2623,57,92539.00,2462,93.86,1.40,-1.10
28-January-2020,36.00,36.00,36.00,36.00,36.000000000000000000,800,47,28800.00,800,100.00,0.00,0.00
27-January-2020,39.00,39.00,37.50,37.85,38.082959641255605381,446,31,16985.00,322,72.20,1.50,-1.15
24-January-2020,38.25,39.70,37.50,39.00,38.299546142208774583,1322,218,50632.00,1255,94.93,2.20,0.75
23-January-2020,39.90,39.90,38.80,39.00,38.914110429447852760,163,24,6343.00,159,97.55,1.10,-0.90
22-January-2020,38.95,39.90,38.50,38.95,39.277262180974477958,862,22,33857.00,860,99.77,1.40,0.00
21-January-2020,35.60,38.10,35.60,36.80,37.234986945169712793,2298,61,85566.00,437,19.02,2.50,1.20
20-January-2020,36.70,37.25,33.70,35.50,35.105820105820105820,1512,175,53080.00,1258,83.20,3.55,-1.20
17-January-2020,32.55,34.20,32.25,34.20,33.853740543569627346,3569,82,120824.00,1548,43.37,1.95,1.65
16-January-2020,31.10,31.10,31.10,31.10,31.100000000000000000,50,1,1555.00,50,100.00,0.00,0.00
15-January-2020,32.25,32.25,30.05,31.05,31.239669421487603305,121,5,3780.00,121,100.00,2.20,-1.20
14-January-2020,31.00,32.25,30.60,31.25,31.159491412000892259,4483,34,139688.00,2475,55.21,1.65,0.25
13-January-2020,31.00,31.00,29.40,29.40,30.927272727272727272,1210,15,37422.00,1110,91.74,1.60,-1.60
10-January-2020,30.80,30.80,30.80,30.80,30.666666666666666666,3,3,92.00,3,100.00,0.00,0.00
9-January-2020,30.10,31.85,30.10,31.30,30.714094558429973238,2242,8,68861.00,221,9.86,1.75,1.20
8-January-2020,32.90,32.90,30.25,30.50,30.462025316455696202,158,8,4813.00,157,99.37,2.65,-2.40
7-January-2020,33.20,33.20,30.70,30.85,31.111445783132530120,2324,78,72303.00,2173,93.50,2.50,-2.35
6-January-2020,31.90,31.90,29.30,30.25,29.609523809523809523,315,11,9327.00,312,99.05,2.60,-1.65
3-January-2020,30.25,31.40,29.50,30.95,30.264665381437620490,3631,158,109891.00,1845,50.81,1.90,0.70
2-January-2020,28.80,31.00,28.10,31.00,30.885953608247422680,20176,130,623155.00,14078,69.78,2.90,2.20
1-January-2020,29.00,29.00,28.20,28.20,28.990099009900990099,101,2,2928.00,100,99.01,0.80,-0.80
31-December-2019,29.65,29.65,28.00,28.90,28.080597014925373134,2345,161,65849.00,2328,99.28,1.65,-0.75
30-December-2019,28.70,28.70,27.10,27.10,27.282352941176470588,85,37,2319.00,27,31.76,1.60,-1.60
27-December-2019,27.00,27.00,26.70,26.95,26.943460233697700716,2653,3,71481.00,2653,100.00,0.30,-0.05
26-December-2019,27.45,27.45,26.30,26.80,26.564295807819123881,2123,5,56396.00,73,3.44,1.15,-0.65
24-December-2019,25.75,25.75,25.75,25.75,25.000000000000000000,1,1,25.00,1,100.00,0.00,0.00
